id,name,match_api_id,home_team,away_team_api_id,home_team_goal,away_team_goal,season,name:1,BWH,BWH:1,LBH,PSH,WHH,VCH,BWD,IWD,LBD,PSD,WHD,VCD,BWA,IWA,LBA,LBA:1,PSA,WHA,VCA,B365A,B365D,B365H,vyhodny_kurs,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
14698,Netherlands Eredivisie,1222688,VVV-Venlo,10217,2,4,2012/2013,Netherlands,2.15,2.15,2.2,2.39,2.2,2.4,3.4,3.2,3.25,3.63,3.2,3.5,2.95,2.9,2.8,2.8,2.97,2.8,2.9,3,3.5,2.25,ANO,26560,10217,650,ADO Den Haag,HAA
14702,Netherlands Eredivisie,1222692,Willem II,8277,0,2,2012/2013,Netherlands,3.2,3.2,3,3.55,3.2,3.5,3.2,3.1,3.25,3.6,3.2,3.6,2.1,2.2,2.1,2.1,2.12,2,2.1,2.1,3.4,3.4,ANO,26547,8277,1909,Vitesse,VIT
14705,Netherlands Eredivisie,1223282,VVV-Venlo,6413,0,2,2012/2013,Netherlands,2.2,2.2,2.29,2.3,2.38,2.25,3.3,3.1,3.4,3.56,3.4,3.5,2.9,3,2.8,2.8,3.23,2.62,3.12,3,3.4,2.3,ANO,29000,6413,1914,PEC Zwolle,ZWO
14706,Netherlands Eredivisie,1223286,NAC Breda,8464,2,0,2012/2013,Netherlands,2.15,2.15,2.25,2.43,2.25,2.3,3.3,3.1,3.4,3.49,3.6,3.6,3,3.2,2.9,2.9,3.01,2.7,3,3,3.4,2.3,ANO,26553,8464,1910,N.E.C.,NEC
14711,Netherlands Eredivisie,1223295,PSV,8593,2,3,2012/2013,Netherlands,2.2,2.2,2.1,2.21,2.2,2.2,3.5,3.2,3.4,3.69,3.3,3.6,2.8,3.3,3.1,3.1,3.27,3,3.2,3,3.6,2.2,ANO,26552,8593,245,Ajax,AJA
14718,Netherlands Eredivisie,1223309,Willem II,9803,2,1,2012/2013,Netherlands,2.9,2.9,2.9,2.94,2.88,2.9,3.3,3.2,3.4,3.68,3.4,3.6,2.2,2.1,2.25,2.25,2.39,2.25,2.3,2.4,3.5,2.8,ANO,26549,9803,1902,Roda JC Kerkrade,ROD
14723,Netherlands Eredivisie,1223321,SC Heerenveen,10229,0,4,2012/2013,Netherlands,2.35,2.35,2.37,2.52,2.5,2.5,3.3,3.2,3.4,3.8,3.4,3.8,2.7,2.5,2.5,2.5,2.74,2.5,2.7,2.7,3.4,2.5,ANO,26563,10229,1906,AZ,ALK
14724,Netherlands Eredivisie,1223324,ADO Den Haag,9839,1,1,2012/2013,Netherlands,2,2,1.95,2.21,1.91,2.2,3.4,3.5,3.5,3.66,3.5,3.6,3.25,3.3,3.1,3.1,3.28,3.5,3.2,3.2,3.5,2.15,NE,27168,9839,100651,VVV-Venlo,VEN
14727,Netherlands Eredivisie,1223329,Roda JC Kerkrade,10219,3,1,2012/2013,Netherlands,1.9,1.9,2,2.15,1.95,2.1,3.4,3.3,3.3,3.58,3.5,3.5,3.6,3.5,3.1,3.1,3.5,3.4,3.5,3.4,3.4,2.1,ANO,27161,10219,1905,RKC Waalwijk,RKC
14731,Netherlands Eredivisie,1223333,PEC Zwolle,9908,1,2,2012/2013,Netherlands,2.3,2.3,2.2,2.33,2.3,2.3,3.3,3.3,3.4,3.58,3.4,3.5,2.75,2.65,2.7,2.7,3.11,2.75,3,3.1,3.4,2.25,ANO,26555,9908,1903,FC Utrecht,UTR
14735,Netherlands Eredivisie,1223337,RKC Waalwijk,8277,3,2,2012/2013,Netherlands,3.2,3.2,3.25,3.3,3.25,3.12,3.5,3.6,3.5,3.69,3.5,3.6,2,1.8,1.9,1.9,2.19,1.91,2.2,2.15,3.5,3.25,ANO,26547,8277,1909,Vitesse,VIT
14737,Netherlands Eredivisie,1223339,VVV-Venlo,8674,0,0,2012/2013,Netherlands,2.55,2.55,2.4,2.51,2.5,2.5,3.25,3.1,3.4,3.55,3.4,3.5,2.5,2.7,2.6,2.6,2.85,2.5,2.8,2.75,3.3,2.5,NE,26548,8674,1915,FC Groningen,GRO
14740,Netherlands Eredivisie,1223342,NAC Breda,9803,5,3,2012/2013,Netherlands,2,2,2,2.27,2,2.2,3.4,3.5,3.4,3.64,3.6,3.6,3.25,3.3,3.2,3.2,3.18,3.2,3.25,3.2,3.4,2.2,ANO,26549,9803,1902,Roda JC Kerkrade,ROD
14744,Netherlands Eredivisie,1223346,PEC Zwolle,10217,4,2,2012/2013,Netherlands,2.85,2.85,2.7,,3,3.1,3.4,3.4,3.4,,3.5,3.4,2.2,2.1,2.2,2.2,,2.25,2.4,2.3,3.4,2.6,ANO,26560,10217,650,ADO Den Haag,HAA
14747,Netherlands Eredivisie,1223349,FC Twente,8640,3,1,2012/2013,Netherlands,2.65,2.65,2.62,2.69,2.75,2.8,3.4,3.3,3.4,3.96,3.5,3.5,2.35,2.4,2.25,2.25,2.46,2.4,2.3,2.25,3.5,2.75,ANO,26556,8640,247,PSV,PSV
14752,Netherlands Eredivisie,1222701,PEC Zwolle,8464,0,4,2012/2013,Netherlands,2.55,2.55,2.6,2.72,2.8,2.75,3.25,3.2,3.2,3.45,3.4,3.4,2.5,2.4,2.4,2.4,2.69,2.25,2.62,2.63,3.3,2.6,ANO,26553,8464,1910,N.E.C.,NEC
14754,Netherlands Eredivisie,1222705,NAC Breda,9908,1,1,2012/2013,Netherlands,2.2,2.2,2.25,2.45,2.2,2.4,3.25,3.2,3.2,3.52,3.4,3.4,2.95,2.9,2.75,2.75,2.95,2.88,3,3.1,3.3,2.3,NE,26555,9908,1903,FC Utrecht,UTR
14755,Netherlands Eredivisie,1222711,Vitesse,10235,1,0,2012/2013,Netherlands,2.35,2.35,2.3,2.46,2.4,2.45,3.5,3.2,3.2,3.55,3.4,3.5,3,2.9,2.62,2.62,2.93,2.62,2.9,3,3.4,2.3,ANO,26558,10235,246,Feyenoord,FEY
14762,Netherlands Eredivisie,1222731,VVV-Venlo,8464,2,2,2012/2013,Netherlands,3.2,3.2,3,3.22,3,3.25,3.3,3.3,3.25,3.64,3.4,3.6,2.05,2,2.1,2.1,2.25,2.15,2.2,2.2,3.4,3.2,NE,26553,8464,1910,N.E.C.,NEC
14767,Netherlands Eredivisie,1222745,FC Groningen,8277,0,3,2012/2013,Netherlands,2.65,2.65,2.5,2.69,2.5,2.7,3.25,3.2,3.2,3.4,3.25,3.4,2.4,2.5,2.5,2.5,2.75,2.6,2.7,2.7,3.4,2.5,ANO,26547,8277,1909,Vitesse,VIT
14768,Netherlands Eredivisie,1222749,Roda JC Kerkrade,9908,0,1,2012/2013,Netherlands,2.25,2.25,2.1,2.52,2.4,2.4,3.3,3.2,3.25,3.69,3.4,3.6,2.85,3.1,3,3,2.76,2.62,2.9,2.7,3.6,2.4,ANO,26555,9908,1903,FC Utrecht,UTR
14769,Netherlands Eredivisie,1222751,PEC Zwolle,8674,1,2,2012/2013,Netherlands,2.4,2.4,2.38,2.52,2.3,2.5,3.25,3.2,3.2,3.49,3.3,3.5,2.65,2.5,2.62,2.62,2.89,2.8,2.88,2.88,3.4,2.38,ANO,26548,8674,1915,FC Groningen,GRO
14779,Netherlands Eredivisie,1222767,FC Utrecht,8277,1,2,2012/2013,Netherlands,2.2,2.2,2.2,2.39,2.2,2.38,3.4,3.2,3.2,3.48,3.3,3.4,2.85,2.9,2.8,2.8,3.09,3,3.1,3,3.4,2.3,ANO,26547,8277,1909,Vitesse,VIT
14783,Netherlands Eredivisie,1222777,Willem II,6413,0,1,2012/2013,Netherlands,2.2,2.2,2.2,2.31,2.25,2.3,3.4,3.2,3.2,3.6,3.3,3.5,2.85,2.9,2.88,2.88,3.13,2.9,3.1,3,3.5,2.25,ANO,29000,6413,1914,PEC Zwolle,ZWO
14787,Netherlands Eredivisie,1222784,Willem II,10219,1,0,2012/2013,Netherlands,2.75,2.75,2.8,3.07,2.8,3.1,3.4,3.2,3.2,3.58,3.4,3.5,2.25,2.3,2.2,2.2,2.34,2.25,2.3,2.3,3.4,3,ANO,27161,10219,1905,RKC Waalwijk,RKC
14788,Netherlands Eredivisie,1222785,PEC Zwolle,9791,0,3,2012/2013,Netherlands,2.5,2.5,2.5,2.67,2.5,2.62,3.25,3.2,3.2,3.55,3.4,3.5,2.55,2.5,2.5,2.5,2.67,2.5,2.62,2.63,3.3,2.63,ANO,26557,9791,100634,Heracles Almelo,HER
14792,Netherlands Eredivisie,1222792,FC Groningen,10235,2,2,2012/2013,Netherlands,3.25,3.25,2.88,3.28,2.8,3.25,3.5,3.2,3.25,3.62,3.4,3.6,2.25,2.2,2.2,2.2,2.23,2.25,2.2,2.2,3.4,3.2,NE,26558,10235,246,Feyenoord,FEY
14800,Netherlands Eredivisie,1222808,ADO Den Haag,9908,1,2,2012/2013,Netherlands,2.25,2.25,2.25,2.44,2.3,2.4,3.4,3.2,3.2,3.55,3.3,3.5,2.75,3.1,2.75,2.75,2.95,2.8,3,3,3.4,2.3,ANO,26555,9908,1903,FC Utrecht,UTR
14805,Netherlands Eredivisie,1472974,SC Heerenveen,10229,4,2,2013/2014,Netherlands,2.8,2.8,,2.69,2.3,2.6,3.4,3.1,,3.66,3.5,3.6,2.55,2.55,,,2.6,2.7,2.6,2.5,3.5,2.63,ANO,26563,10229,1906,AZ,ALK
14806,Netherlands Eredivisie,1472975,N.E.C.,8674,1,4,2013/2014,Netherlands,2.2,2.2,2.25,2.27,2.25,2.2,3.25,3.1,3.1,3.56,3.4,3.5,2.95,3,3,3,3.24,2.8,3.2,3.1,3.4,2.25,ANO,26548,8674,1915,FC Groningen,GRO
14809,Netherlands Eredivisie,1472978,SC Cambuur,9761,0,0,2013/2014,Netherlands,2.15,2.15,2.2,2.24,2.1,2.15,3.3,3.1,3.25,3.61,3.4,3.6,3,2.8,2.9,2.9,3.26,3.1,3.25,3.1,3.5,2.2,NE,26564,9761,1904,NAC Breda,NAC
14815,Netherlands Eredivisie,1473106,FC Twente,8593,1,1,2013/2014,Netherlands,2.15,2.15,2.2,2.2,2.15,2.2,3.5,3.2,3.3,3.66,3.5,3.6,2.85,2.9,2.9,2.9,3.31,3,3.3,3.2,3.6,2.1,NE,26552,8593,245,Ajax,AJA
14817,Netherlands Eredivisie,1473108,RKC Waalwijk,9803,1,2,2013/2014,Netherlands,2,2,2.1,2.2,2.1,2.2,3.3,3.3,3.3,3.67,3.6,3.6,3.4,3.2,3,3,3.29,3,3.25,3.3,3.6,2.05,ANO,26549,9803,1902,Roda JC Kerkrade,ROD
14819,Netherlands Eredivisie,1473110,SC Heerenveen,8277,2,3,2013/2014,Netherlands,2.15,2.15,2.2,2.3,2.25,2.3,3.3,3.2,3.5,3.85,3.5,3.8,3,2.9,2.75,2.75,2.98,2.75,2.9,3,3.6,2.2,ANO,26547,8277,1909,Vitesse,VIT
14822,Netherlands Eredivisie,1473113,N.E.C.,10228,2,1,2013/2014,Netherlands,2.95,2.95,3,3.14,3,2.9,3.5,3.1,3.4,3.71,3.5,3.75,2.1,2.1,2.1,2.1,2.26,2.1,2.3,2.15,3.6,3.1,ANO,26562,10228,1913,SC Heerenveen,HEE
14825,Netherlands Eredivisie,1473116,SC Cambuur,9908,3,1,2013/2014,Netherlands,2.25,2.25,2.15,2.16,2.2,2.2,3.3,3.1,3.25,3.62,3.4,3.6,2.85,3.2,3,3,3.44,2.9,3.2,3,3.5,2.25,ANO,26555,9908,1903,FC Utrecht,UTR
14828,Netherlands Eredivisie,1473119,PEC Zwolle,10229,0,2,2013/2014,Netherlands,2.2,2.2,2.15,2.19,2.2,2.2,3.3,3.1,3.25,3.67,3.4,3.6,2.9,3.2,3.1,3.1,3.32,2.9,3.25,3.2,3.6,2.1,ANO,26563,10229,1906,AZ,ALK
14831,Netherlands Eredivisie,1473122,RKC Waalwijk,9761,3,0,2013/2014,Netherlands,2.45,2.45,2.37,2.49,2.3,2.45,3.3,3.2,3.4,3.68,3.5,3.6,2.55,2.7,2.62,2.62,2.85,2.7,2.8,2.75,3.5,2.4,ANO,26564,9761,1904,NAC Breda,NAC
14837,Netherlands Eredivisie,1473128,Go Ahead Eagles,9791,1,1,2013/2014,Netherlands,2.3,2.3,2.2,2.38,2.2,2.3,3.3,3.2,3.5,3.83,3.75,3.8,2.75,2.9,2.75,2.75,2.86,2.7,2.9,3,3.5,2.25,NE,26557,9791,100634,Heracles Almelo,HER
14839,Netherlands Eredivisie,1473130,FC Utrecht,10228,2,0,2013/2014,Netherlands,2.1,2.1,2.1,2.27,2.2,2.25,3.4,3.2,3.5,3.86,3.6,3.8,3,3.3,2.9,2.9,3.08,2.8,3,3.2,3.5,2.15,ANO,26562,10228,1913,SC Heerenveen,HEE
14841,Netherlands Eredivisie,1473132,ADO Den Haag,7788,3,0,2013/2014,Netherlands,2.25,2.25,2.35,2.42,2.25,2.5,3.2,3.1,3.1,3.47,3.3,3.4,2.95,3,2.8,2.8,3.04,2.88,2.9,2.9,3.4,2.38,ANO,29617,7788,647,SC Cambuur,CAM
14842,Netherlands Eredivisie,1473133,Heracles Almelo,8674,0,3,2013/2014,Netherlands,2.05,2.05,2,2.07,2.1,2.05,3.4,3.2,3.5,3.91,3.4,3.9,3.1,3.1,3.2,3.2,3.44,3.1,3.4,3.3,3.5,2.1,ANO,26548,8674,1915,FC Groningen,GRO
14854,Netherlands Eredivisie,1473145,FC Groningen,6413,0,0,2013/2014,Netherlands,2.15,2.15,2.05,2.17,2.15,2.2,3.4,3.2,3.3,3.69,3.4,3.6,2.95,3.3,3.2,3.2,3.35,3,3.25,3.1,3.5,2.2,NE,29000,6413,1914,PEC Zwolle,ZWO
14860,Netherlands Eredivisie,1473151,NAC Breda,8674,2,2,2013/2014,Netherlands,2.3,2.3,2.37,2.45,2.38,2.45,3.3,3.2,3.1,3.58,3.5,3.5,2.75,2.75,2.8,2.8,2.92,2.6,2.9,2.7,3.4,2.5,NE,26548,8674,1915,FC Groningen,GRO
14864,Netherlands Eredivisie,1473155,Feyenoord,8640,3,1,2013/2014,Netherlands,2.15,2.15,2.2,2.21,2.25,2.2,3.3,3.3,3.25,3.68,3.2,3.6,3,2.9,3,3,3.27,3,3.25,3,3.4,2.25,ANO,26556,8640,247,PSV,PSV
14869,Netherlands Eredivisie,1473160,AZ,8611,1,2,2013/2014,Netherlands,2.6,2.6,2.9,3.15,2.88,3.12,3.4,3.3,3.2,3.49,3.2,3.4,2.35,2.3,2.25,2.25,2.35,2.3,2.3,2.38,3.4,2.88,ANO,26550,8611,1908,FC Twente,TWE
14871,Netherlands Eredivisie,1473162,RKC Waalwijk,7788,2,2,2013/2014,Netherlands,2.1,2.1,2.15,2.24,2.2,2.25,3.4,3.2,3.25,3.47,3.4,3.4,3,3.1,3,3,3.38,2.62,3.3,3.4,3.4,2.1,NE,29617,7788,647,SC Cambuur,CAM
14872,Netherlands Eredivisie,1473163,Go Ahead Eagles,6413,4,1,2013/2014,Netherlands,2.45,2.45,2.55,2.74,2.5,2.7,3.5,3.3,3.1,3.4,3.4,3.4,2.45,2.3,2.55,2.55,2.7,2.5,2.62,2.6,3.4,2.63,ANO,29000,6413,1914,PEC Zwolle,ZWO
14874,Netherlands Eredivisie,1473165,SC Heerenveen,10235,1,2,2013/2014,Netherlands,3,3,2.9,3.19,3.3,3.1,3.4,3.2,3.5,3.81,3.4,3.8,2.1,2,2.1,2.1,2.2,2,2.2,2.25,3.5,3,ANO,26558,10235,246,Feyenoord,FEY
14876,Netherlands Eredivisie,1473167,PEC Zwolle,10228,1,2,2013/2014,Netherlands,2.15,2.15,2.1,2.18,2.05,2.15,3.3,3.1,3.3,3.71,3.75,3.8,3,3.2,3,3,3.38,3,3.2,3.25,3.6,2.1,ANO,26562,10228,1913,SC Heerenveen,HEE
14878,Netherlands Eredivisie,1473169,N.E.C.,9803,4,3,2013/2014,Netherlands,2.2,2.2,2.15,2.29,2.2,2.25,3.3,3.1,3.4,3.71,3.4,3.7,2.9,3.2,2.9,2.9,3.09,2.88,3.1,3,3.5,2.25,ANO,26549,9803,1902,Roda JC Kerkrade,ROD
14883,Netherlands Eredivisie,1473174,Heracles Almelo,10229,2,0,2013/2014,Netherlands,3,3,2.8,3.02,2.75,2.9,3.4,3.2,3.3,3.47,3.4,3.5,2.1,2,2.25,2.25,2.43,2.3,2.45,2.4,3.5,2.75,ANO,26563,10229,1906,AZ,ALK
14884,Netherlands Eredivisie,1473175,FC Utrecht,8640,1,5,2013/2014,Netherlands,3.25,3.25,3,3.31,3.2,3.3,3.4,3.2,3.4,3.68,3.6,3.6,2,2,2.05,2.05,2.19,2,2.15,2.2,3.5,3.1,ANO,26556,8640,247,PSV,PSV
14890,Netherlands Eredivisie,1473181,Go Ahead Eagles,9908,2,1,2013/2014,Netherlands,2.2,2.2,2.1,2.19,2.1,2.15,3.4,3.3,3.3,3.71,3.4,3.7,2.85,3,3.1,3.1,3.28,3.1,3.3,3.25,3.6,2.1,ANO,26555,9908,1903,FC Utrecht,UTR
14891,Netherlands Eredivisie,1473182,NAC Breda,7788,1,0,2013/2014,Netherlands,2,2,2,2.09,2,2.15,3.25,3.3,3.3,3.59,3.4,3.5,3.4,3.5,3.3,3.3,3.66,3.3,3.5,3.4,3.5,2.05,ANO,29617,7788,647,SC Cambuur,CAM
14898,Netherlands Eredivisie,1473189,RKC Waalwijk,8674,1,1,2013/2014,Netherlands,2.7,2.7,2.7,2.87,2.7,2.88,3.4,3.2,3.3,3.66,3.4,3.5,2.3,2.4,2.3,2.3,2.45,2.3,2.45,2.5,3.5,2.63,NE,26548,8674,1915,FC Groningen,GRO
14901,Netherlands Eredivisie,1473192,N.E.C.,10217,3,1,2013/2014,Netherlands,2.1,2.1,2,2.1,2,2.1,3.3,3.2,3.4,3.72,3.75,3.75,3.1,3.1,3.3,3.3,3.51,3,3.4,3.25,3.5,2.1,ANO,26560,10217,650,ADO Den Haag,HAA
14904,Netherlands Eredivisie,1473033,Go Ahead Eagles,10217,2,1,2013/2014,Netherlands,2.05,2.05,1.95,2.16,1.95,2.1,3.3,3.3,3.4,3.56,3.4,3.5,3.25,3,3.3,3.3,3.51,3.5,3.5,3.3,3.5,2.1,ANO,26560,10217,650,ADO Den Haag,HAA
14906,Netherlands Eredivisie,1473035,NAC Breda,10228,0,2,2013/2014,Netherlands,2.55,2.55,2.65,2.81,2.7,2.75,3.3,3.3,3.3,3.54,3.25,3.5,2.45,2.3,2.4,2.4,2.56,2.4,2.55,2.5,3.4,2.7,ANO,26562,10228,1913,SC Heerenveen,HEE
14911,Netherlands Eredivisie,1473040,RKC Waalwijk,8277,4,2,2013/2014,Netherlands,3.1,3.1,2.9,3.16,3,3.2,3.6,3.3,3.4,3.59,3.4,3.5,2,2,2.15,2.15,2.3,2.15,2.25,2.3,3.4,3,ANO,26547,8277,1909,Vitesse,VIT
14914,Netherlands Eredivisie,1473196,NAC Breda,6413,1,2,2013/2014,Netherlands,2.1,2.1,2.2,2.4,2.38,2.4,3.4,3.2,3.25,3.44,3.3,3.6,3,3.1,2.9,2.9,3.09,2.75,2.9,2.88,3.6,2.3,ANO,29000,6413,1914,PEC Zwolle,ZWO
14917,Netherlands Eredivisie,1473199,SC Cambuur,10228,3,1,2013/2014,Netherlands,2.5,2.5,2.63,2.69,2.6,2.7,3.4,3.2,3.3,3.53,3.5,3.6,2.45,2.3,2.4,2.4,2.67,2.4,2.55,2.5,3.6,2.6,ANO,26562,10228,1913,SC Heerenveen,HEE
14930,Netherlands Eredivisie,1473212,ADO Den Haag,9791,0,3,2013/2014,Netherlands,2.25,2.25,2.25,2.38,2.15,2.3,3.3,3.2,3.4,3.74,3.6,3.6,2.85,2.9,2.8,2.8,2.97,2.9,3,3,3.6,2.2,ANO,26557,9791,100634,Heracles Almelo,HER
14934,Netherlands Eredivisie,1473216,Go Ahead Eagles,10219,2,2,2013/2014,Netherlands,2.05,2.05,1.95,2.05,1.83,2,3.3,3.2,3.5,3.72,4,3.8,3.2,3.3,3.3,3.3,3.65,3.3,3.6,3.4,3.6,2.05,NE,27161,10219,1905,RKC Waalwijk,RKC
14938,Netherlands Eredivisie,1473220,FC Utrecht,6413,1,2,2013/2014,Netherlands,2.2,2.2,2.37,2.39,2.25,2.38,3.3,3.1,3.3,3.51,3.6,3.6,2.9,2.7,2.7,2.7,3.06,2.7,2.9,2.88,3.4,2.38,ANO,29000,6413,1914,PEC Zwolle,ZWO
14942,Netherlands Eredivisie,1473224,NAC Breda,9803,2,0,2013/2014,Netherlands,2.05,2.05,2.05,2.09,2,2.1,3.5,3.2,3.3,3.67,3.6,3.6,3.1,3.1,3.25,3.25,3.59,3.2,3.5,3.3,3.6,2.05,ANO,26549,9803,1902,Roda JC Kerkrade,ROD
14943,Netherlands Eredivisie,1473225,PSV,8611,3,2,2013/2014,Netherlands,2.4,2.4,2.35,2.36,2.4,2.4,3.4,3.1,3.25,3.58,3.3,3.5,2.55,2.7,2.75,2.75,3.06,2.7,2.9,2.9,3.5,2.3,ANO,26550,8611,1908,FC Twente,TWE
14944,Netherlands Eredivisie,1473226,FC Groningen,10228,1,3,2013/2014,Netherlands,2.2,2.2,2.05,2.2,2.1,2.2,3.4,3.1,3.4,3.73,3.5,3.6,2.85,3,3.1,3.1,3.27,3,3.2,3.3,3.6,2.05,ANO,26562,10228,1913,SC Heerenveen,HEE
14952,Netherlands Eredivisie,1473234,RKC Waalwijk,8464,1,3,2013/2014,Netherlands,2.15,2.15,2.1,2.27,1.91,2.2,3.4,3.2,3.4,3.72,3.75,3.75,2.9,3.3,3,3,3.12,3.3,3,3,3.6,2.2,ANO,26553,8464,1910,N.E.C.,NEC
14954,Netherlands Eredivisie,1473236,SC Cambuur,6413,3,1,2013/2014,Netherlands,2.1,2.1,2.1,2.13,2.15,2.1,3.3,3.2,3.1,3.46,3.3,3.4,3.1,3.1,3.3,3.3,3.67,3.1,3.6,3.4,3.4,2.1,ANO,29000,6413,1914,PEC Zwolle,ZWO
14964,Netherlands Eredivisie,1473246,FC Utrecht,8674,1,0,2013/2014,Netherlands,2.1,2.1,2.15,2.26,2.15,2.2,3.4,3.2,3.25,3.63,3.6,3.6,3,3.1,3,3,3.21,2.9,3.2,3,3.5,2.25,ANO,26548,8674,1915,FC Groningen,GRO
14966,Netherlands Eredivisie,1473248,Heracles Almelo,10228,1,2,2013/2014,Netherlands,2.2,2.2,2.25,2.36,2.25,2.3,3.4,3.3,3.5,3.79,3.75,3.75,2.85,2.85,2.75,2.75,2.97,2.62,3,2.9,3.6,2.25,ANO,26562,10228,1913,SC Heerenveen,HEE
14971,Netherlands Eredivisie,1473253,Feyenoord,8593,1,2,2013/2014,Netherlands,2.4,2.4,2.15,2.24,2.15,2.25,3.5,3.3,3.3,3.44,3.4,3.5,3,2.7,3,3,3.4,3,3.25,3.2,3.5,2.15,ANO,26552,8593,245,Ajax,AJA
14979,Netherlands Eredivisie,1473261,Roda JC Kerkrade,8464,3,1,2013/2014,Netherlands,2.25,2.25,2.25,2.38,2.3,2.4,3.3,3.1,3.4,3.7,3.6,3.6,2.85,3,2.8,2.8,2.95,2.62,2.9,2.88,3.5,2.3,ANO,26553,8464,1910,N.E.C.,NEC
14983,Netherlands Eredivisie,1473265,RKC Waalwijk,10217,1,1,2013/2014,Netherlands,2.2,2.2,2.4,2.53,2.3,2.5,3.4,3.3,3.2,3.64,3.5,3.5,2.85,2.85,2.7,2.7,2.78,2.7,2.8,2.75,3.4,2.45,NE,26560,10217,650,ADO Den Haag,HAA
14985,Netherlands Eredivisie,1473267,ADO Den Haag,8674,2,1,2013/2014,Netherlands,2.05,2.05,2.15,2.28,2,2.25,3.3,3.2,3.25,3.55,3.6,3.5,3.2,3.3,3,3,3.24,2.88,3.25,3.3,3.4,2.15,ANO,26548,8674,1915,FC Groningen,GRO
14988,Netherlands Eredivisie,1473270,Vitesse,8640,1,2,2013/2014,Netherlands,2.2,2.2,2.3,2.44,2.15,2.38,3.3,3.3,3.4,3.62,3.4,3.5,2.9,2.8,2.7,2.7,2.91,2.75,3,2.9,3.5,2.3,ANO,26556,8640,247,PSV,PSV
14991,Netherlands Eredivisie,1473273,PEC Zwolle,6433,2,0,2013/2014,Netherlands,2,2,2,2.09,2,2.1,3.4,3.4,3.3,3.61,3.3,3.5,3.25,3.6,3.3,3.3,3.64,3.1,3.6,3.3,3.6,2.05,ANO,29624,6433,100632,Go Ahead Eagles,GAE
14999,Netherlands Eredivisie,1473281,FC Groningen,8277,3,1,2013/2014,Netherlands,3.2,3.2,3.2,3.43,3.1,3.5,3.5,3.2,3.25,3.58,3.4,3.5,2,2,2.05,2.05,2.17,2.1,2.15,2.1,3.5,3.3,ANO,26547,8277,1909,Vitesse,VIT
15001,Netherlands Eredivisie,1473283,FC Utrecht,7788,1,0,2013/2014,Netherlands,2,2,2.2,2.26,2.2,2.25,3.4,3.3,3.2,3.51,3.3,3.5,3.25,3.2,3,3,3.31,3,3.25,3.1,3.5,2.2,ANO,29617,7788,647,SC Cambuur,CAM
15002,Netherlands Eredivisie,1473041,SC Cambuur,8674,4,1,2013/2014,Netherlands,2.75,2.75,2.9,3.07,2.75,3.1,3.4,3.2,3.3,3.56,3.4,3.5,2.25,2.2,2.25,2.25,2.35,2.3,2.3,2.3,3.4,3,ANO,26548,8674,1915,FC Groningen,GRO
15003,Netherlands Eredivisie,1473042,N.E.C.,6413,1,5,2013/2014,Netherlands,2.45,2.45,2.4,2.62,2.3,2.5,3.25,3.2,3.3,3.58,3.5,3.5,2.6,2.75,2.63,2.63,2.71,2.7,2.75,2.8,3.3,2.45,ANO,29000,6413,1914,PEC Zwolle,ZWO
15005,Netherlands Eredivisie,1473044,Roda JC Kerkrade,8277,1,1,2013/2014,Netherlands,2.75,2.75,2.55,2.82,2.7,2.7,3.4,3.2,3.5,3.65,3.5,3.6,2.25,2.3,2.35,2.35,2.48,2.3,2.5,2.4,3.5,2.75,NE,26547,8277,1909,Vitesse,VIT
15006,Netherlands Eredivisie,1473045,RKC Waalwijk,10229,1,2,2013/2014,Netherlands,2.95,2.95,3.2,3.3,3.2,3.2,3.5,3.3,3.3,3.78,3.6,3.75,2.1,2,2.05,2.05,2.17,2,2.15,2.1,3.5,3.25,ANO,26563,10229,1906,AZ,ALK
15009,Netherlands Eredivisie,1473048,NAC Breda,10217,1,2,2013/2014,Netherlands,2.1,2.1,2.15,2.22,2.25,2.2,3.3,3.3,3.3,3.54,3.4,3.5,3.1,3.2,3,3,3.35,2.8,3.3,3.25,3.5,2.1,ANO,26560,10217,650,ADO Den Haag,HAA
15011,Netherlands Eredivisie,1473284,NAC Breda,9908,2,2,2013/2014,Netherlands,2.15,2.15,2.25,2.4,2.25,2.38,3.3,3.2,3.2,3.52,3.2,3.5,3,3.3,2.9,2.9,3.09,3,3,2.88,3.6,2.3,NE,26555,9908,1903,FC Utrecht,UTR
15012,Netherlands Eredivisie,1473285,SC Cambuur,10229,0,0,2013/2014,Netherlands,2.3,2.3,2.3,2.47,2.25,2.45,3.4,3.2,3.2,3.54,3.4,3.5,2.7,2.5,2.8,2.8,2.91,2.8,2.9,2.75,3.5,2.4,NE,26563,10229,1906,AZ,ALK
15013,Netherlands Eredivisie,1473286,N.E.C.,9791,1,2,2013/2014,Netherlands,2.1,2.1,2.05,2.18,2.05,2.15,3.4,3.3,3.4,3.86,3.75,3.75,3,3.2,3.2,3.2,3.21,3,3.25,3.2,3.6,2.1,ANO,26557,9791,100634,Heracles Almelo,HER
15020,Netherlands Eredivisie,1473293,PEC Zwolle,8674,0,1,2013/2014,Netherlands,2.35,2.35,2.45,2.55,2.2,2.55,3.4,3.2,3.25,3.6,3.5,3.5,2.65,2.75,2.6,2.6,2.82,2.8,2.75,2.75,3.3,2.5,ANO,26548,8674,1915,FC Groningen,GRO
